city,country,continent,latitude,longitude,date,pm25,pm10,no2,o3,so2,aqi
Moscow,RU,Europe,55.7558,37.6173,2025-08-27,40.25,73.56,37.55,45.15,8.05,112.1
Amsterdam,NL,Europe,52.3676,4.9041,2025-08-27,5.91,15.24,21.23,40.44,1.0,24.6
Warsaw,PL,Europe,52.2297,21.0122,2025-08-27,32.71,60.12,32.51,46.16,6.54,94.3
New York,US,North America,40.7128,-74.006,2025-08-27,27.88,48.62,27.54,49.22,5.92,84.0
Los Angeles,US,North America,34.0522,-118.2437,2025-08-27,20.98,42.1,22.82,62.37,2.5,69.2
Mexico City,MX,North America,19.4326,-99.1332,2025-08-27,78.69,132.91,51.67,64.58,18.29,174.5
Chicago,US,North America,41.8781,-87.6298,2025-08-27,26.97,48.96,27.94,50.44,6.24,82.0
Toronto,CA,North America,43.6532,-79.3832,2025-08-27,8.81,20.01,19.7,43.54,1.76,36.7
São Paulo,BR,South America,-23.5505,-46.6333,2025-08-27,58.74,103.12,47.97,46.42,10.55,153.5
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2025-08-27,67.42,116.12,53.51,57.62,12.28,162.6
Buenos Aires,AR,South America,-34.6037,-58.3816,2025-08-27,51.3,92.56,46.05,49.71,9.54,139.8
Fortaleza,BR,South America,-3.7172,-38.5433,2025-08-27,23.12,46.68,30.76,51.86,3.9,73.8
Santiago,CL,South America,-33.4489,-70.6693,2025-08-27,54.29,103.04,64.35,48.21,11.34,147.2
Bogotá,CO,South America,4.711,-74.0721,2025-08-27,18.9,42.74,34.65,35.75,4.5,64.8
Cairo,EG,Africa,30.0444,31.2357,2025-08-27,136.3,249.45,65.15,56.69,26.06,234.9
Lagos,NG,Africa,6.5244,3.3792,2025-08-27,110.26,192.38,64.13,57.68,18.45,207.6
Johannesburg,ZA,Africa,-26.2041,28.0473,2025-08-27,5.0,27.66,24.02,33.93,7.69,20.9
Nairobi,KE,Africa,-1.2921,36.8219,2025-08-27,57.75,101.63,47.48,48.33,12.75,152.5
Sydney,AU,Oceania,-33.8688,151.2093,2025-08-27,16.17,33.26,29.09,49.45,3.23,58.9
Melbourne,AU,Oceania,-37.8136,144.9631,2025-08-27,8.12,20.58,20.86,43.12,1.14,33.9
Delhi,IN,Asia,28.7041,77.1025,2025-08-28,46.07,98.86,23.04,30.77,3.26,126.7
Beijing,CN,Asia,39.9042,116.4074,2025-08-28,27.87,60.93,20.31,26.69,8.12,84.0
Tokyo,JP,Asia,35.6762,139.6503,2025-08-28,33.45,56.55,29.9,43.66,5.84,95.9
Seoul,KR,Asia,37.5665,126.978,2025-08-28,23.22,47.58,24.36,38.77,5.49,74.0
Mumbai,IN,Asia,19.076,72.8777,2025-08-28,112.07,191.48,64.96,56.5,19.86,209.5
Shanghai,CN,Asia,31.2304,121.4737,2025-08-28,122.84,205.52,75.87,57.0,27.97,220.8
Bangkok,TH,Asia,13.7563,100.5018,2025-08-28,53.17,98.88,38.91,51.93,9.78,144.4
Jakarta,ID,Asia,-6.2088,106.8456,2025-08-28,50.14,92.21,36.97,47.74,9.18,136.9
Hong Kong,HK,Asia,22.3193,114.1694,2025-08-28,41.99,73.6,40.12,47.67,9.25,116.5
Singapore,SG,Asia,1.3521,103.8198,2025-08-28,5.0,10.0,14.68,38.51,1.0,20.9
Kolkata,IN,Asia,22.5726,88.3639,2025-08-28,151.91,263.99,78.08,64.35,25.28,201.6
Dubai,AE,Asia,25.2048,55.2708,2025-08-28,63.29,148.07,44.82,67.51,15.21,158.3
Riyadh,SA,Asia,24.7136,46.6753,2025-08-28,44.58,130.62,30.79,58.62,8.92,122.9
Hanoi,VN,Asia,21.0285,105.8542,2025-08-28,54.73,92.72,33.74,44.84,11.8,148.3
Lahore,PK,Asia,31.5204,74.3587,2025-08-28,150.11,250.67,66.56,54.43,24.92,249.4
London,GB,Europe,51.5074,-0.1278,2025-08-28,15.39,29.04,28.1,44.01,3.59,57.3
Paris,FR,Europe,48.8566,2.3522,2025-08-28,15.65,30.27,26.52,41.59,3.13,57.8
Berlin,DE,Europe,52.52,13.405,2025-08-28,7.79,18.49,20.05,37.75,1.05,32.5
Madrid,ES,Europe,40.4168,-3.7038,2025-08-28,33.72,58.22,35.56,55.99,6.06,96.5
Rome,IT,Europe,41.9028,12.4964,2025-08-28,7.78,19.32,23.44,45.7,1.39,32.4
Moscow,RU,Europe,55.7558,37.6173,2025-08-28,6.99,23.67,20.92,35.17,1.4,29.2
Amsterdam,NL,Europe,52.3676,4.9041,2025-08-28,19.43,35.51,27.99,44.49,3.55,65.9
Warsaw,PL,Europe,52.2297,21.0122,2025-08-28,8.22,23.39,20.26,38.82,1.64,34.3
New York,US,North America,40.7128,-74.006,2025-08-28,15.24,29.66,21.22,45.43,3.39,56.9
Los Angeles,US,North America,34.0522,-118.2437,2025-08-28,19.25,39.5,21.95,61.85,2.15,65.5
Mexico City,MX,North America,19.4326,-99.1332,2025-08-28,61.02,106.4,42.83,59.28,14.75,155.9
Chicago,US,North America,41.8781,-87.6298,2025-08-28,39.91,68.37,34.41,54.32,8.83,111.3
Toronto,CA,North America,43.6532,-79.3832,2025-08-28,14.53,28.59,22.56,45.26,2.91,55.4
São Paulo,BR,South America,-23.5505,-46.6333,2025-08-28,69.4,119.1,53.3,49.62,12.68,164.7
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2025-08-28,32.66,64.0,36.13,47.2,5.33,94.2
Buenos Aires,AR,South America,-34.6037,-58.3816,2025-08-28,38.26,72.99,39.53,45.8,6.93,107.1
Fortaleza,BR,South America,-3.7172,-38.5433,2025-08-28,44.27,78.41,41.34,58.2,8.13,122.2
Santiago,CL,South America,-33.4489,-70.6693,2025-08-28,35.12,74.28,54.76,42.46,7.5,99.5
Bogotá,CO,South America,4.711,-74.0721,2025-08-28,18.06,41.49,34.23,35.5,4.33,63.0
Cairo,EG,Africa,30.0444,31.2357,2025-08-28,92.05,183.07,43.02,43.41,17.21,188.5
Lagos,NG,Africa,6.5244,3.3792,2025-08-28,96.99,172.48,57.49,53.7,15.8,193.7
Johannesburg,ZA,Africa,-26.2041,28.0473,2025-08-28,28.57,66.85,37.08,41.77,12.91,85.4
Nairobi,KE,Africa,-1.2921,36.8219,2025-08-28,31.42,62.13,34.31,40.43,7.48,91.6
Sydney,AU,Oceania,-33.8688,151.2093,2025-08-28,12.17,27.26,27.09,48.25,2.43,50.4
Melbourne,AU,Oceania,-37.8136,144.9631,2025-08-28,7.69,19.94,20.65,42.99,1.06,32.1
Delhi,IN,Asia,28.7041,77.1025,2025-08-29,129.63,224.2,64.82,55.84,19.98,227.9
Beijing,CN,Asia,39.9042,116.4074,2025-08-29,65.42,117.25,39.08,37.95,15.63,160.5
Tokyo,JP,Asia,35.6762,139.6503,2025-08-29,7.58,17.75,16.97,35.9,1.0,31.6
Seoul,KR,Asia,37.5665,126.978,2025-08-29,15.93,36.65,20.72,36.58,4.04,58.4
Mumbai,IN,Asia,19.076,72.8777,2025-08-29,60.26,113.76,39.05,40.95,9.5,155.1
Shanghai,CN,Asia,31.2304,121.4737,2025-08-29,41.79,83.94,35.35,32.69,11.76,116.0
Bangkok,TH,Asia,13.7563,100.5018,2025-08-29,22.01,52.14,23.33,42.58,3.55,71.4
Jakarta,ID,Asia,-6.2088,106.8456,2025-08-29,29.11,60.66,26.45,41.43,4.97,86.6
Hong Kong,HK,Asia,22.3193,114.1694,2025-08-29,15.03,33.16,26.64,39.58,3.86,56.5
Singapore,SG,Asia,1.3521,103.8198,2025-08-29,5.0,10.0,13.3,37.68,1.0,20.9
Kolkata,IN,Asia,22.5726,88.3639,2025-08-29,82.17,159.38,43.21,43.43,11.33,178.1
Dubai,AE,Asia,25.2048,55.2708,2025-08-29,40.42,113.76,33.39,60.65,10.63,112.6
Riyadh,SA,Asia,24.7136,46.6753,2025-08-29,48.52,136.52,32.76,59.8,9.7,132.8
Hanoi,VN,Asia,21.0285,105.8542,2025-08-29,5.0,11.64,6.71,28.63,1.0,20.9
Lahore,PK,Asia,31.5204,74.3587,2025-08-29,73.34,135.52,28.17,31.4,9.57,168.8
London,GB,Europe,51.5074,-0.1278,2025-08-29,17.35,31.98,29.08,44.6,3.98,61.5
Paris,FR,Europe,48.8566,2.3522,2025-08-29,15.56,30.14,26.48,41.57,3.11,57.6
Berlin,DE,Europe,52.52,13.405,2025-08-29,31.51,54.07,31.91,44.86,5.79,91.8
Madrid,ES,Europe,40.4168,-3.7038,2025-08-29,10.34,23.15,23.87,48.98,1.39,43.1
Rome,IT,Europe,41.9028,12.4964,2025-08-29,19.36,36.69,29.23,49.18,3.7,65.8
Moscow,RU,Europe,55.7558,37.6173,2025-08-29,31.33,60.17,33.09,42.47,6.27,91.4
Amsterdam,NL,Europe,52.3676,4.9041,2025-08-29,13.79,27.06,25.17,42.8,2.42,53.8
Warsaw,PL,Europe,52.2297,21.0122,2025-08-29,26.16,50.29,29.23,44.2,5.23,80.3
New York,US,North America,40.7128,-74.006,2025-08-29,31.03,53.34,29.11,50.17,6.55,90.7
Los Angeles,US,North America,34.0522,-118.2437,2025-08-29,49.52,84.91,37.09,70.93,8.2,135.3
Mexico City,MX,North America,19.4326,-99.1332,2025-08-29,7.82,26.6,16.23,43.32,4.11,32.6
Chicago,US,North America,41.8781,-87.6298,2025-08-29,5.0,10.0,10.39,39.91,1.0,20.9
Toronto,CA,North America,43.6532,-79.3832,2025-08-29,20.15,37.02,25.37,46.94,4.03,67.4
São Paulo,BR,South America,-23.5505,-46.6333,2025-08-29,50.57,90.85,43.88,43.97,8.91,137.9
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2025-08-29,51.16,91.74,45.38,52.75,9.03,139.4
Buenos Aires,AR,South America,-34.6037,-58.3816,2025-08-29,48.47,88.31,44.64,48.86,8.97,132.7
Fortaleza,BR,South America,-3.7172,-38.5433,2025-08-29,42.72,76.08,40.56,57.74,7.82,118.3
Santiago,CL,South America,-33.4489,-70.6693,2025-08-29,56.58,106.47,65.49,48.89,11.8,151.2
Bogotá,CO,South America,4.711,-74.0721,2025-08-29,30.52,60.18,40.46,39.24,6.82,89.6
Cairo,EG,Africa,30.0444,31.2357,2025-08-29,125.3,232.95,59.65,53.39,23.86,223.4
Lagos,NG,Africa,6.5244,3.3792,2025-08-29,121.03,208.54,69.51,60.91,20.61,218.9
Johannesburg,ZA,Africa,-26.2041,28.0473,2025-08-29,57.46,110.19,51.53,50.44,18.69,152.2
Nairobi,KE,Africa,-1.2921,36.8219,2025-08-29,35.59,68.39,36.4,41.68,8.32,100.5
Sydney,AU,Oceania,-33.8688,151.2093,2025-08-29,22.34,42.52,32.17,51.3,4.47,72.1
Melbourne,AU,Oceania,-37.8136,144.9631,2025-08-29,12.82,27.63,23.21,44.53,2.08,51.7
Delhi,IN,Asia,28.7041,77.1025,2025-08-30,120.12,209.93,60.06,52.99,18.07,218.0
Beijing,CN,Asia,39.9042,116.4074,2025-08-30,56.65,104.1,34.7,35.32,13.88,151.3
Tokyo,JP,Asia,35.6762,139.6503,2025-08-30,5.0,10.0,13.41,33.76,1.0,20.9
Seoul,KR,Asia,37.5665,126.978,2025-08-30,25.75,51.37,25.62,39.52,6.0,79.4
Mumbai,IN,Asia,19.076,72.8777,2025-08-30,20.11,53.54,18.98,28.91,1.47,67.4
Shanghai,CN,Asia,31.2304,121.4737,2025-08-30,53.39,101.33,41.14,36.17,14.08,145.0
Bangkok,TH,Asia,13.7563,100.5018,2025-08-30,32.28,67.55,28.47,45.66,5.61,93.4
Jakarta,ID,Asia,-6.2088,106.8456,2025-08-30,49.85,91.77,36.82,47.65,9.12,136.1
Hong Kong,HK,Asia,22.3193,114.1694,2025-08-30,21.53,42.92,29.89,41.53,5.16,70.4
Singapore,SG,Asia,1.3521,103.8198,2025-08-30,12.92,27.03,22.61,43.27,3.09,52.0
Kolkata,IN,Asia,22.5726,88.3639,2025-08-30,78.47,153.83,41.36,42.32,10.59,174.2
Dubai,AE,Asia,25.2048,55.2708,2025-08-30,47.79,124.81,37.07,62.86,12.11,131.0
Riyadh,SA,Asia,24.7136,46.6753,2025-08-30,18.88,92.07,17.94,50.91,3.78,64.7
Hanoi,VN,Asia,21.0285,105.8542,2025-08-30,91.52,147.9,52.13,55.88,19.15,187.9
Lahore,PK,Asia,31.5204,74.3587,2025-08-30,67.13,126.19,25.06,29.54,8.33,162.3
London,GB,Europe,51.5074,-0.1278,2025-08-30,30.38,51.52,35.59,48.5,6.59,89.3
Paris,FR,Europe,48.8566,2.3522,2025-08-30,16.16,31.04,26.78,41.75,3.23,58.9
Berlin,DE,Europe,52.52,13.405,2025-08-30,5.0,12.84,18.16,36.62,1.0,20.9
Madrid,ES,Europe,40.4168,-3.7038,2025-08-30,22.65,41.62,30.02,52.67,3.85,72.8
Rome,IT,Europe,41.9028,12.4964,2025-08-30,19.05,36.22,29.07,49.08,3.64,65.1
Moscow,RU,Europe,55.7558,37.6173,2025-08-30,53.81,93.9,44.33,49.22,10.76,146.0
Amsterdam,NL,Europe,52.3676,4.9041,2025-08-30,12.84,25.63,24.69,42.52,2.23,51.8
Warsaw,PL,Europe,52.2297,21.0122,2025-08-30,34.91,63.42,33.61,46.82,6.98,99.0
New York,US,North America,40.7128,-74.006,2025-08-30,42.67,70.81,34.94,53.66,8.87,118.2
Los Angeles,US,North America,34.0522,-118.2437,2025-08-30,24.28,47.05,24.47,63.36,3.16,76.3
Mexico City,MX,North America,19.4326,-99.1332,2025-08-30,27.55,56.2,26.1,49.24,8.06,83.3
Chicago,US,North America,41.8781,-87.6298,2025-08-30,21.03,40.05,24.97,48.66,5.06,69.3
Toronto,CA,North America,43.6532,-79.3832,2025-08-30,7.15,17.52,18.87,43.04,1.43,29.8
São Paulo,BR,South America,-23.5505,-46.6333,2025-08-30,54.56,96.83,45.88,45.17,9.71,147.9
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2025-08-30,40.59,75.88,40.09,49.58,6.92,113.0
Buenos Aires,AR,South America,-34.6037,-58.3816,2025-08-30,17.84,42.37,29.32,39.67,2.85,62.5
Fortaleza,BR,South America,-3.7172,-38.5433,2025-08-30,32.93,61.39,35.66,54.8,5.87,94.8
Santiago,CL,South America,-33.4489,-70.6693,2025-08-30,30.42,67.24,52.41,41.05,6.56,89.4
Bogotá,CO,South America,4.711,-74.0721,2025-08-30,32.79,63.58,41.59,39.92,7.28,94.5
Cairo,EG,Africa,30.0444,31.2357,2025-08-30,94.02,186.03,44.01,44.01,17.6,190.5
Lagos,NG,Africa,6.5244,3.3792,2025-08-30,87.21,157.81,52.6,50.76,13.84,183.4
Johannesburg,ZA,Africa,-26.2041,28.0473,2025-08-30,39.37,83.05,42.48,45.01,15.07,109.9
Nairobi,KE,Africa,-1.2921,36.8219,2025-08-30,52.34,93.51,44.77,46.7,11.67,142.3
Sydney,AU,Oceania,-33.8688,151.2093,2025-08-30,13.92,29.88,27.96,48.78,2.78,54.1
Melbourne,AU,Oceania,-37.8136,144.9631,2025-08-30,7.49,19.64,20.55,42.93,1.02,31.2
Delhi,IN,Asia,28.7041,77.1025,2025-08-31,79.37,148.8,39.68,40.76,9.92,175.2
Beijing,CN,Asia,39.9042,116.4074,2025-08-31,107.21,179.94,59.98,50.49,23.99,204.4
Tokyo,JP,Asia,35.6762,139.6503,2025-08-31,28.12,48.55,27.23,42.06,4.77,84.5
Seoul,KR,Asia,37.5665,126.978,2025-08-31,22.12,45.93,23.81,38.44,5.27,71.7
Mumbai,IN,Asia,19.076,72.8777,2025-08-31,41.16,85.11,29.5,35.22,5.68,114.4
Shanghai,CN,Asia,31.2304,121.4737,2025-08-31,86.39,150.84,57.65,46.07,20.68,182.5
Bangkok,TH,Asia,13.7563,100.5018,2025-08-31,29.61,63.53,27.13,44.86,5.07,87.7
Jakarta,ID,Asia,-6.2088,106.8456,2025-08-31,24.64,53.96,24.22,40.09,4.08,77.0
Hong Kong,HK,Asia,22.3193,114.1694,2025-08-31,38.56,68.47,38.41,46.64,8.56,107.9
Singapore,SG,Asia,1.3521,103.8198,2025-08-31,33.22,57.49,32.76,49.36,7.15,95.4
Kolkata,IN,Asia,22.5726,88.3639,2025-08-31,48.07,108.23,26.16,33.2,4.51,131.7
Dubai,AE,Asia,25.2048,55.2708,2025-08-31,39.14,111.83,32.74,60.27,10.38,109.3
Riyadh,SA,Asia,24.7136,46.6753,2025-08-31,5.0,23.07,5.0,37.11,1.0,20.9
Hanoi,VN,Asia,21.0285,105.8542,2025-08-31,88.44,143.28,50.59,54.96,18.54,184.7
Lahore,PK,Asia,31.5204,74.3587,2025-08-31,92.24,163.86,37.62,37.07,13.35,188.7
London,GB,Europe,51.5074,-0.1278,2025-08-31,8.04,18.01,24.42,41.8,2.12,33.5
Paris,FR,Europe,48.8566,2.3522,2025-08-31,5.0,10.0,19.01,37.08,1.0,20.9
Berlin,DE,Europe,52.52,13.405,2025-08-31,14.99,29.28,23.64,39.91,2.49,56.4
Madrid,ES,Europe,40.4168,-3.7038,2025-08-31,32.3,56.09,34.85,55.57,5.78,93.4
Rome,IT,Europe,41.9028,12.4964,2025-08-31,36.94,63.07,38.02,54.45,7.22,103.9
Moscow,RU,Europe,55.7558,37.6173,2025-08-31,12.44,31.83,23.64,36.81,2.49,50.9
Amsterdam,NL,Europe,52.3676,4.9041,2025-08-31,7.67,17.88,22.11,40.97,1.19,32.0
Warsaw,PL,Europe,52.2297,21.0122,2025-08-31,9.69,25.59,21.0,39.26,1.94,40.4
New York,US,North America,40.7128,-74.006,2025-08-31,22.9,41.14,25.05,47.73,4.92,73.3
Los Angeles,US,North America,34.0522,-118.2437,2025-08-31,15.12,33.3,19.88,60.61,1.32,56.7
Mexico City,MX,North America,19.4326,-99.1332,2025-08-31,5.0,15.41,12.5,41.08,2.62,20.9
Chicago,US,North America,41.8781,-87.6298,2025-08-31,25.46,46.69,27.18,49.99,5.94,78.8
Toronto,CA,North America,43.6532,-79.3832,2025-08-31,33.22,56.63,31.91,50.87,6.64,95.4
São Paulo,BR,South America,-23.5505,-46.6333,2025-08-31,46.25,84.38,41.73,42.68,8.05,127.1
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2025-08-31,32.05,63.07,35.82,47.01,5.21,92.9
Buenos Aires,AR,South America,-34.6037,-58.3816,2025-08-31,54.55,97.43,47.68,50.69,10.19,147.9
Fortaleza,BR,South America,-3.7172,-38.5433,2025-08-31,50.26,87.39,44.33,60.0,9.33,137.1
Santiago,CL,South America,-33.4489,-70.6693,2025-08-31,15.95,45.53,45.18,36.71,3.67,58.5
Bogotá,CO,South America,4.711,-74.0721,2025-08-31,9.61,28.81,30.0,32.96,2.64,40.1
Cairo,EG,Africa,30.0444,31.2357,2025-08-31,164.31,291.46,79.15,65.09,31.66,214.6
Lagos,NG,Africa,6.5244,3.3792,2025-08-31,62.86,121.29,40.43,43.46,8.97,157.8
Johannesburg,ZA,Africa,-26.2041,28.0473,2025-08-31,26.56,63.83,36.08,41.17,12.51,81.1
Nairobi,KE,Africa,-1.2921,36.8219,2025-08-31,8.43,27.65,22.82,33.53,2.89,35.2
Sydney,AU,Oceania,-33.8688,151.2093,2025-08-31,22.38,42.57,32.19,51.31,4.48,72.2
Melbourne,AU,Oceania,-37.8136,144.9631,2025-08-31,16.34,32.92,24.97,45.58,2.79,59.3
Delhi,IN,Asia,28.7041,77.1025,2025-09-01,115.63,208.45,57.82,46.69,16.13,213.2
Beijing,CN,Asia,39.9042,116.4074,2025-09-01,69.78,127.17,42.39,35.43,16.96,165.1
Tokyo,JP,Asia,35.6762,139.6503,2025-09-01,24.31,43.97,27.66,39.79,3.86,76.3
Seoul,KR,Asia,37.5665,126.978,2025-09-01,5.0,14.27,14.76,29.85,1.0,20.9
Mumbai,IN,Asia,19.076,72.8777,2025-09-01,88.42,160.13,54.71,46.03,14.68,184.7
Shanghai,CN,Asia,31.2304,121.4737,2025-09-01,47.78,96.68,40.89,31.34,13.56,131.0
Bangkok,TH,Asia,13.7563,100.5018,2025-09-01,91.61,159.91,60.3,60.98,17.32,188.0
Jakarta,ID,Asia,-6.2088,106.8456,2025-09-01,71.65,127.48,49.83,51.5,13.33,167.1
Hong Kong,HK,Asia,22.3193,114.1694,2025-09-01,44.67,79.51,44.84,46.9,9.93,123.2
Singapore,SG,Asia,1.3521,103.8198,2025-09-01,21.02,40.52,29.51,44.7,4.8,69.3
Kolkata,IN,Asia,22.5726,88.3639,2025-09-01,121.88,225.31,63.44,51.06,18.38,219.8
Dubai,AE,Asia,25.2048,55.2708,2025-09-01,10.38,78.07,20.69,49.61,5.08,43.3
Riyadh,SA,Asia,24.7136,46.6753,2025-09-01,25.5,113.25,22.75,50.65,5.1,78.9
Hanoi,VN,Asia,21.0285,105.8542,2025-09-01,53.8,93.2,34.4,41.64,11.76,146.0
Lahore,PK,Asia,31.5204,74.3587,2025-09-01,156.76,265.14,68.38,51.03,25.35,206.7
London,GB,Europe,51.5074,-0.1278,2025-09-01,22.16,40.24,35.08,45.05,5.03,71.7
Paris,FR,Europe,48.8566,2.3522,2025-09-01,20.81,39.21,32.4,42.24,4.16,68.9
Berlin,DE,Europe,52.52,13.405,2025-09-01,13.37,28.06,25.69,38.61,2.07,52.9
Madrid,ES,Europe,40.4168,-3.7038,2025-09-01,42.93,73.4,43.47,57.68,7.79,118.8
Rome,IT,Europe,41.9028,12.4964,2025-09-01,35.54,62.31,40.77,52.86,6.91,100.4
Moscow,RU,Europe,55.7558,37.6173,2025-09-01,32.69,64.53,36.84,41.31,6.54,94.3
Amsterdam,NL,Europe,52.3676,4.9041,2025-09-01,21.99,40.49,32.5,44.5,4.0,71.4
Warsaw,PL,Europe,52.2297,21.0122,2025-09-01,18.9,41.35,28.45,40.67,3.78,64.8
New York,US,North America,40.7128,-74.006,2025-09-01,42.4,71.61,37.2,52.32,8.88,117.5
Los Angeles,US,North America,34.0522,-118.2437,2025-09-01,21.32,44.47,25.16,60.89,2.26,69.9
Mexico City,MX,North America,19.4326,-99.1332,2025-09-01,72.04,125.56,50.52,60.11,17.41,167.5
Chicago,US,North America,41.8781,-87.6298,2025-09-01,54.2,91.3,44.1,57.26,11.84,147.0
Toronto,CA,North America,43.6532,-79.3832,2025-09-01,5.0,12.63,19.54,40.93,1.0,20.9
São Paulo,BR,South America,-23.5505,-46.6333,2025-09-01,53.63,92.95,42.32,47.59,9.73,145.6
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2025-09-01,33.67,63.0,33.33,49.6,5.73,96.4
Buenos Aires,AR,South America,-34.6037,-58.3816,2025-09-01,42.45,76.68,38.23,49.34,7.89,117.6
Fortaleza,BR,South America,-3.7172,-38.5433,2025-09-01,8.67,23.01,20.34,49.2,1.13,36.2
Santiago,CL,South America,-33.4489,-70.6693,2025-09-01,19.16,46.74,40.58,39.35,4.23,65.3
Bogotá,CO,South America,4.711,-74.0721,2025-09-01,33.1,61.65,37.55,41.33,7.22,95.2
Cairo,EG,Africa,30.0444,31.2357,2025-09-01,141.46,249.7,68.23,63.94,27.29,240.4
Lagos,NG,Africa,6.5244,3.3792,2025-09-01,91.28,159.43,53.14,55.89,15.26,187.7
Johannesburg,ZA,Africa,-26.2041,28.0473,2025-09-01,12.82,39.22,25.41,38.84,8.56,51.7
Nairobi,KE,Africa,-1.2921,36.8219,2025-09-01,18.91,40.87,24.96,38.17,4.78,64.8
Sydney,AU,Oceania,-33.8688,151.2093,2025-09-01,8.83,20.74,21.91,48.15,1.77,36.8
Melbourne,AU,Oceania,-37.8136,144.9631,2025-09-01,10.16,22.24,19.08,44.45,1.63,42.4
Delhi,IN,Asia,28.7041,77.1025,2025-09-02,139.84,244.76,69.92,53.95,20.97,238.7
Beijing,CN,Asia,39.9042,116.4074,2025-09-02,71.88,130.32,43.44,36.06,17.38,167.3
Tokyo,JP,Asia,35.6762,139.6503,2025-09-02,28.39,50.09,29.7,41.02,4.68,85.1
Seoul,KR,Asia,37.5665,126.978,2025-09-02,20.14,45.21,25.07,36.04,5.03,67.4
Mumbai,IN,Asia,19.076,72.8777,2025-09-02,72.78,136.67,46.89,41.33,11.56,168.2
Shanghai,CN,Asia,31.2304,121.4737,2025-09-02,116.44,199.65,75.22,51.93,27.29,214.1
Bangkok,TH,Asia,13.7563,100.5018,2025-09-02,54.05,103.58,41.53,49.72,9.81,146.6
Jakarta,ID,Asia,-6.2088,106.8456,2025-09-02,85.91,148.87,56.96,55.77,16.18,182.0
Hong Kong,HK,Asia,22.3193,114.1694,2025-09-02,16.27,36.9,30.63,38.38,4.25,59.1
Singapore,SG,Asia,1.3521,103.8198,2025-09-02,16.37,33.55,27.18,43.31,3.87,59.4
Kolkata,IN,Asia,22.5726,88.3639,2025-09-02,90.68,178.52,47.84,41.7,12.14,187.0
Dubai,AE,Asia,25.2048,55.2708,2025-09-02,71.59,169.89,51.3,67.98,17.32,167.0
Riyadh,SA,Asia,24.7136,46.6753,2025-09-02,66.71,175.07,43.36,63.01,13.34,161.9
Hanoi,VN,Asia,21.0285,105.8542,2025-09-02,30.46,58.19,22.73,34.64,7.09,89.5
Lahore,PK,Asia,31.5204,74.3587,2025-09-02,192.54,318.81,86.27,61.76,32.51,244.3
London,GB,Europe,51.5074,-0.1278,2025-09-02,5.0,10.0,21.3,36.78,1.0,20.9
Paris,FR,Europe,48.8566,2.3522,2025-09-02,24.1,44.15,34.05,43.23,4.82,75.9
Berlin,DE,Europe,52.52,13.405,2025-09-02,17.34,34.01,27.67,39.8,2.87,61.4
Madrid,ES,Europe,40.4168,-3.7038,2025-09-02,24.64,45.96,34.32,52.19,4.13,77.1
Rome,IT,Europe,41.9028,12.4964,2025-09-02,41.78,71.67,43.89,54.73,8.16,115.9
Moscow,RU,Europe,55.7558,37.6173,2025-09-02,75.14,128.22,58.07,54.04,15.03,170.7
Amsterdam,NL,Europe,52.3676,4.9041,2025-09-02,14.05,28.57,28.52,42.11,2.41,54.4
Warsaw,PL,Europe,52.2297,21.0122,2025-09-02,5.0,10.0,14.37,32.22,1.0,20.9
New York,US,North America,40.7128,-74.006,2025-09-02,42.48,71.72,37.24,52.34,8.9,117.7
Los Angeles,US,North America,34.0522,-118.2437,2025-09-02,57.92,99.38,43.46,71.88,9.58,152.6
Mexico City,MX,North America,19.4326,-99.1332,2025-09-02,104.41,174.11,66.7,69.82,23.88,201.5
Chicago,US,North America,41.8781,-87.6298,2025-09-02,41.46,72.19,37.73,53.44,9.29,115.2
Toronto,CA,North America,43.6532,-79.3832,2025-09-02,5.0,10.0,18.42,40.25,1.0,20.9
São Paulo,BR,South America,-23.5505,-46.6333,2025-09-02,33.67,63.0,32.33,41.6,5.73,96.4
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2025-09-02,11.72,30.09,22.36,43.02,1.34,48.9
Buenos Aires,AR,South America,-34.6037,-58.3816,2025-09-02,61.07,104.61,47.54,54.92,11.61,156.0
Fortaleza,BR,South America,-3.7172,-38.5433,2025-09-02,30.61,55.92,31.31,55.78,5.52,89.8
Santiago,CL,South America,-33.4489,-70.6693,2025-09-02,5.0,10.0,26.24,30.75,1.0,20.9
Bogotá,CO,South America,4.711,-74.0721,2025-09-02,17.54,38.32,29.77,36.66,4.11,61.9
Cairo,EG,Africa,30.0444,31.2357,2025-09-02,100.67,188.51,47.84,51.7,19.13,197.5
Lagos,NG,Africa,6.5244,3.3792,2025-09-02,36.81,77.72,25.91,39.54,4.36,103.5
Johannesburg,ZA,Africa,-26.2041,28.0473,2025-09-02,15.16,42.75,26.58,39.55,9.03,56.8
Nairobi,KE,Africa,-1.2921,36.8219,2025-09-02,25.64,50.95,28.32,40.19,6.13,79.2
Sydney,AU,Oceania,-33.8688,151.2093,2025-09-02,5.42,15.63,20.21,47.13,1.08,22.6
